LISTS READ BY SPEAKERS,,,,,,,,,,,,,,,,,,,,,
ARABIC SPEAKER RECOGNITION PROJECT ,,,,,,,,,,,,,,,"Type : A (Arab), NA (Non Arab)",,,,,,
206,S93,93,A,SA,22,SAS_1_46,SAS_2_46,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_23,5_RWR_2_23,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
207,S94,94,A,SA,22,SAS_1_47,SAS_2_47,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_24,5_RWR_2_24,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
208,S95,95,A,SA,22,SAS_1_1,SAS_2_1,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_25,5_RWR_2_25,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
209,S96,96,A,SA,23,SAS_1_2,SAS_2_2,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_26,5_RWR_2_26,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
210,S97,97,A,SA,21,SAS_1_3,SAS_2_3,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_27,5_RWR_2_27,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
211,S98,98,A,SA,24,SAS_1_4,SAS_2_4,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_28,5_RWR_2_28,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
212,S99,99,A,SA,21,SAS_1_5,SAS_2_5,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_29,5_RWR_2_29,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
213,S100,100,A,SA,22,SAS_1_6,SAS_2_6,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_30,5_RWR_2_30,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
214,S102,102,A,SA,21,SAS_1_8,SAS_2_8,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_32,5_RWR_2_32,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
215,S103,103,A,SA,21,SAS_1_9,SAS_2_9,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_33,5_RWR_2_33,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
216,S105,105,A,SA,20,SAS_1_11,SAS_2_11,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_35,5_RWR_2_35,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
217,S106,106,A,SA,25,SAS_1_12,SAS_2_12,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_1,5_RWR_2_1,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
218,S107,107,A,SA,23,SAS_1_13,SAS_2_13,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_2,5_RWR_2_2,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
219,S108,108,A,SA,21,SAS_1_14,SAS_2_14,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_3,5_RWR_2_3,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
220,S109,109,A,SA,22,SAS_1_15,SAS_2_15,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_4,5_RWR_2_4,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
221,S110,110,A,SA,20,SAS_1_16,SAS_2_16,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
222,S111,111,A,SA,23,SAS_1_17,SAS_2_17,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
223,S112,112,A,SA,22,SAS_1_18,SAS_2_18,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
224,S113,113,A,SA,22,SAS_1_19,SAS_2_19,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
225,S114,114,A,SA,23,SAS_1_20,SAS_2_20,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
226,S115,115,A,SA,22,SAS_1_21,SAS_2_21,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
227,S116,116,A,SA,22,SAS_1_22,SAS_2_22,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
228,S117,117,A,SA,23,SAS_1_23,SAS_2_23,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
229,S118,118,A,SA,21,SAS_1_24,SAS_2_24,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_13,5_RWR_2_13,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
230,S119,119,A,SA,20,SAS_1_25,SAS_2_25,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
231,S120,120,A,SA,22,SAS_1_26,SAS_2_26,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
232,S122,122,A,SA,21,SAS_1_28,SAS_2_28,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_17,5_RWR_2_17,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
233,S123,123,A,SA,23,SAS_1_29,SAS_2_29,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_18,5_RWR_2_18,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
234,S124,124,A,SA,19,SAS_1_30,SAS_2_30,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_19,5_RWR_2_19,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
235,S125,125,A,SA,22,SAS_1_31,SAS_2_31,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_20,5_RWR_2_20,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
236,S126,126,A,SA,22,SAS_1_32,SAS_2_32,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_21,5_RWR_2_21,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
237,S127,127,A,SA,19,SAS_1_33,SAS_2_33,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_22,5_RWR_2_22,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
238,S128,128,A,SA,22,SAS_1_34,SAS_2_34,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_23,5_RWR_2_23,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
239,S129,129,A,SA,22,SAS_1_35,SAS_2_35,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_24,5_RWR_2_24,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
240,S130,130,A,SA,22,SAS_1_36,SAS_2_36,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_25,5_RWR_2_25,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
241,S131,131,A,SA,21,SAS_1_37,SAS_2_37,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_26,5_RWR_2_26,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
242,S132,132,A,SA,22,SAS_1_38,SAS_2_38,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_27,5_RWR_2_27,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
243,S133,133,A,SA,22,SAS_1_39,SAS_2_39,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_28,5_RWR_2_28,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
244,S134,134,A,SA,19,SAS_1_40,SAS_2_40,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_29,5_RWR_2_29,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
245,S135,135,A,SA,20,SAS_1_41,SAS_2_41,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_30,5_RWR_2_30,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
246,S136,136,A,SA,22,SAS_1_42,SAS_2_42,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_31,5_RWR_2_31,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
247,S137,137,A,SA,20,SAS_1_43,SAS_2_43,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_32,5_RWR_2_32,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
248,S138,138,A,SA,22,SAS_1_44,SAS_2_44,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_33,5_RWR_2_33,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
249,S139,139,A,SA,21,SAS_1_45,SAS_2_45,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_34,5_RWR_2_34,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
250,S140,140,A,SA,19,SAS_1_46,SAS_2_46,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_35,5_RWR_2_35,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
251,S141,141,A,SA,22,SAS_1_47,SAS_2_47,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_1,5_RWR_2_1,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
252,S142,142,A,SA,23,SAS_1_1,SAS_2_1,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_2,5_RWR_2_2,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
253,S143,143,A,SA,24,SAS_1_2,SAS_2_2,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_3,5_RWR_2_3,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
254,S144,144,A,SA,22,SAS_1_3,SAS_2_3,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_4,5_RWR_2_4,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
255,S145,145,A,SA,24,SAS_1_4,SAS_2_4,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
256,S146,146,A,SA,25,SAS_1_5,SAS_2_5,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
257,S147,147,A,SA,21,SAS_1_6,SAS_2_6,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
258,S148,148,A,SA,20,SAS_1_7,SAS_2_7,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
259,S149,149,A,SA,19,SAS_1_8,SAS_2_8,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
260,S150,150,A,SA,21,SAS_1_9,SAS_2_9,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
261,S151,151,A,SA,20,SAS_1_10,SAS_2_10,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
262,S152,152,A,SA,21,SAS_1_11,SAS_2_11,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
263,S153,153,A,SA,24,SAS_1_12,SAS_2_12,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_13,5_RWR_2_13,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
264,S154,154,A,SA,21,SAS_1_13,SAS_2_13,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
265,S155,155,A,SA,20,SAS_1_14,SAS_2_14,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
266,S351,351,A,SA,57,SAS_1_22,SAS_2_22,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_1,5_RWR_2_1,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
